area_title,occ_title,tot_emp
Vermont,"Hairdressers, Hairstylists, and Cosmetologists",630
Vermont,Manicurists and Pedicurists,**
Vermont,Baggage Porters and Bellhops,90
Vermont,Concierges,50
Vermont,Tour and Travel Guides,70
Vermont,Childcare Workers,"1,460"
Vermont,Exercise Trainers and Group Fitness Instructors,780
Vermont,Recreation Workers,"1,080"
Vermont,Residential Advisors,380
Vermont,"Crematory Operators and Personal Care and Service Workers, All Other",40
Vermont,Sales and Related Occupations,"27,730"
Vermont,First-Line Supervisors of Retail Sales Workers,"2,890"
Vermont,First-Line Supervisors of Non-Retail Sales Workers,460
Vermont,Cashiers,"8,690"
Vermont,Counter and Rental Clerks,890
Vermont,Parts Salespersons,450
Vermont,Retail Salespersons,"8,520"
Vermont,Advertising Sales Agents,260
Vermont,Insurance Sales Agents,890
Vermont,"Securities, Commodities, and Financial Services Sales Agents",630
Vermont,Travel Agents,80
Vermont,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",950
Vermont,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",430
Vermont,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","1,970"
Vermont,Demonstrators and Product Promoters,**
Vermont,Real Estate Brokers,100
Vermont,Real Estate Sales Agents,80
Vermont,Sales Engineers,100
Vermont,Telemarketers,60
Vermont,"Sales and Related Workers, All Other",**
Vermont,Office and Administrative Support Occupations,"37,310"
Vermont,First-Line Supervisors of Office and Administrative Support Workers,"2,110"
Vermont,"Switchboard Operators, Including Answering Service",200
Vermont,Bill and Account Collectors,320
Vermont,Billing and Posting Clerks,880
Vermont,"Bookkeeping, Accounting, and Auditing Clerks","4,840"
Vermont,Payroll and Timekeeping Clerks,260
Vermont,Procurement Clerks,140
Vermont,Tellers,"1,010"
Vermont,"Financial Clerks, All Other",50
Vermont,Brokerage Clerks,70
Vermont,"Court, Municipal, and License Clerks",870
Vermont,Customer Service Representatives,"4,290"
Vermont,"Eligibility Interviewers, Government Programs",260
Vermont,File Clerks,140
Vermont,"Hotel, Motel, and Resort Desk Clerks",960
Vermont,"Interviewers, Except Eligibility and Loan",280
Vermont,"Library Assistants, Clerical",230
Vermont,Loan Interviewers and Clerks,190
Vermont,New Accounts Clerks,80
Vermont,Order Clerks,620
Vermont,"Human Resources Assistants, Except Payroll and Timekeeping",160
Vermont,Receptionists and Information Clerks,"2,470"
Vermont,Reservation and Transportation Ticket Agents and Travel Clerks,230
Vermont,"Information and Record Clerks, All Other",180
Vermont,Cargo and Freight Agents,**
Vermont,Couriers and Messengers,150
Vermont,Public Safety Telecommunicators,260
Vermont,"Dispatchers, Except Police, Fire, and Ambulance",290
Vermont,Postal Service Clerks,460
Vermont,Postal Service Mail Carriers,790
Vermont,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",160
Vermont,"Production, Planning, and Expediting Clerks",680
Vermont,"Shipping, Receiving, and Inventory Clerks","1,340"
Vermont,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",110
Vermont,Executive Secretaries and Executive Administrative Assistants,"1,380"
Vermont,Legal Secretaries and Administrative Assistants,350
Vermont,Medical Secretaries and Administrative Assistants,"1,780"
Vermont,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","5,460"
Vermont,Data Entry Keyers,470
Vermont,Desktop Publishers,**
Vermont,Insurance Claims and Policy Processing Clerks,390
Vermont,"Mail Clerks and Mail Machine Operators, Except Postal Service",470
Vermont,"Office Clerks, General","1,510"
Vermont,"Office Machine Operators, Except Computer",80
Vermont,Proofreaders and Copy Markers,**
Vermont,"Office and Administrative Support Workers, All Other",120
Vermont,"Farming, Fishing, and Forestry Occupations","1,200"
Vermont,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",100
Vermont,Agricultural Inspectors,60
Vermont,"Graders and Sorters, Agricultural Products",**
Vermont,Agricultural Equipment Operators,70
Vermont,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",490
Vermont,"Farmworkers, Farm, Ranch, and Aquacultural Animals",150
Vermont,Fallers,50
Vermont,Logging Equipment Operators,40
Vermont,Log Graders and Scalers,40
Vermont,"Logging Workers, All Other",**
Vermont,Construction and Extraction Occupations,"14,320"
Vermont,First-Line Supervisors of Construction Trades and Extraction Workers,"1,490"
Vermont,Brickmasons and Blockmasons,80
Vermont,Stonemasons,60
Vermont,Carpenters,"2,620"
Vermont,Carpet Installers,90
Vermont,Tile and Stone Setters,30
Vermont,Cement Masons and Concrete Finishers,230
Vermont,Construction Laborers,"1,730"
Vermont,Operating Engineers and Other Construction Equipment Operators,"1,000"
Vermont,Drywall and Ceiling Tile Installers,140
Vermont,Electricians,"1,130"
Vermont,Glaziers,70
Vermont,"Insulation Workers, Floor, Ceiling, and Wall",60
Vermont,"Painters, Construction and Maintenance",560
Vermont,Pipelayers,100
Vermont,"Plumbers, Pipefitters, and Steamfitters",920
Vermont,Roofers,370
Vermont,Sheet Metal Workers,250
Vermont,Structural Iron and Steel Workers,30
Vermont,Solar Photovoltaic Installers,**
Vermont,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",110
Vermont,Helpers--Carpenters,250
Vermont,Helpers--Electricians,70
Vermont,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",**
Vermont,Construction and Building Inspectors,200
Vermont,Fence Erectors,100
Vermont,Hazardous Materials Removal Workers,80
Vermont,Highway Maintenance Workers,"1,000"
Vermont,Rail-Track Laying and Maintenance Equipment Operators,**
Vermont,Septic Tank Servicers and Sewer Pipe Cleaners,60
Vermont,Miscellaneous Construction and Related Workers,50
Vermont,"Excavating and Loading Machine and Dragline Operators, Surface Mining",**
Vermont,"Rock Splitters, Quarry",**
Vermont,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",70
Vermont,"Installation, Maintenance, and Repair Occupations","11,720"
Vermont,"First-Line Supervisors of Mechanics, Installers, and Repairers",970
Vermont,"Computer, Automated Teller, and Office Machine Repairers",70
Vermont,"Radio, Cellular, and Tower Equipment Installers and Repairers",60
Vermont,"Telecommunications Equipment Installers and Repairers, Except Line Installers",180
Vermont,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",140
Vermont,Audiovisual Equipment Installers and Repairers,**
Vermont,Security and Fire Alarm Systems Installers,150
Vermont,Aircraft Mechanics and Service Technicians,150
Vermont,Automotive Body and Related Repairers,400
Vermont,Automotive Glass Installers and Repairers,80
Vermont,Automotive Service Technicians and Mechanics,"1,590"
Vermont,Bus and Truck Mechanics and Diesel Engine Specialists,590
Vermont,Farm Equipment Mechanics and Service Technicians,80
Vermont,"Mobile Heavy Equipment Mechanics, Except Engines",250
Vermont,Motorboat Mechanics and Service Technicians,60
Vermont,Motorcycle Mechanics,70
Vermont,Outdoor Power Equipment and Other Small Engine Mechanics,150
Vermont,Bicycle Repairers,190
Vermont,Tire Repairers and Changers,180
Vermont,Mechanical Door Repairers,**
Vermont,"Control and Valve Installers and Repairers, Except Mechanical Door",110
Vermont,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",860
Vermont,Home Appliance Repairers,70
Vermont,Industrial Machinery Mechanics,640
Vermont,"Maintenance Workers, Machinery",60
Vermont,Millwrights,50
Vermont,Electrical Power-Line Installers and Repairers,370
Vermont,Telecommunications Line Installers and Repairers,350
Vermont,Medical Equipment Repairers,**
Vermont,"Maintenance and Repair Workers, General","2,910"
Vermont,Wind Turbine Service Technicians,**
Vermont,"Coin, Vending, and Amusement Machine Servicers and Repairers",**
Vermont,Commercial Divers,40
Vermont,"Helpers--Installation, Maintenance, and Repair Workers",120
Vermont,"Installation, Maintenance, and Repair Workers, All Other",250
Vermont,Production Occupations,"20,130"
Vermont,First-Line Supervisors of Production and Operating Workers,"1,440"
Vermont,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",860
Vermont,Structural Metal Fabricators and Fitters,40
Vermont,Miscellaneous Assemblers and Fabricators,"1,600"
Vermont,Bakers,760
Vermont,Butchers and Meat Cutters,180
Vermont,"Meat, Poultry, and Fish Cutters and Trimmers",50
Vermont,Slaughterers and Meat Packers,130
Vermont,Food Batchmakers,840
Vermont,"Food Processing Workers, All Other",210
Vermont,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",100
Vermont,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",140
Vermont,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",230
Vermont,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",90
Vermont,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",40
Vermont,Machinists,660
Vermont,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",400
Vermont,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",300
Vermont,Tool and Die Makers,190
Vermont,"Welders, Cutters, Solderers, and Brazers",390
Vermont,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",110
Vermont,"Tool Grinders, Filers, and Sharpeners",60
Vermont,Prepress Technicians and Workers,100
Vermont,Printing Press Operators,290
Vermont,Print Binding and Finishing Workers,190
Vermont,Laundry and Dry-Cleaning Workers,350
Vermont,Sewing Machine Operators,130
Vermont,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",50
Vermont,Upholsterers,**
Vermont,Cabinetmakers and Bench Carpenters,310
Vermont,Furniture Finishers,120
Vermont,"Sawing Machine Setters, Operators, and Tenders, Wood",170
Vermont,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",370
Vermont,Power Plant Operators,90
Vermont,Stationary Engineers and Boiler Operators,50
Vermont,Water and Wastewater Treatment Plant and System Operators,440
Vermont,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",320
Vermont,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",130
Vermont,"Grinding and Polishing Workers, Hand",80
Vermont,"Mixing and Blending Machine Setters, Operators, and Tenders",220
Vermont,"Cutters and Trimmers, Hand",60
Vermont,"Cutting and Slicing Machine Setters, Operators, and Tenders",230
Vermont,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",250
Vermont,"Inspectors, Testers, Sorters, Samplers, and Weighers","1,080"
Vermont,Jewelers and Precious Stone and Metal Workers,70
Vermont,Ophthalmic Laboratory Technicians,**
Vermont,Packaging and Filling Machine Operators and Tenders,820
Vermont,"Painting, Coating, and Decorating Workers",40
Vermont,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",270
Vermont,Computer Numerically Controlled Tool Operators,"1,290"
Vermont,Computer Numerically Controlled Tool Programmers,90
Vermont,Adhesive Bonding Machine Operators and Tenders,90
Vermont,Etchers and Engravers,**
Vermont,"Molders, Shapers, and Casters, Except Metal and Plastic",**
Vermont,"Paper Goods Machine Setters, Operators, and Tenders",300
Vermont,Helpers--Production Workers,290
Vermont,"Production Workers, All Other",360
Vermont,Transportation and Material Moving Occupations,"18,740"
Vermont,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",710
Vermont,Commercial Pilots,**
Vermont,Air Traffic Controllers,30
Vermont,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",140
Vermont,Driver/Sales Workers,880
Vermont,Heavy and Tractor-Trailer Truck Drivers,"2,950"
Vermont,Light Truck Drivers,"2,230"
Vermont,"Bus Drivers, Transit and Intercity",**
Vermont,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","1,710"
Vermont,"Motor Vehicle Operators, All Other",80
Vermont,Parking Attendants,90
Vermont,Automotive and Watercraft Service Attendants,50
Vermont,Crane and Tower Operators,60
Vermont,Industrial Truck and Tractor Operators,620
Vermont,Cleaners of Vehicles and Equipment,680
Vermont,"Laborers and Freight, Stock, and Material Movers, Hand","2,940"
Vermont,Machine Feeders and Offbearers,70
Vermont,"Packers and Packagers, Hand",730
Vermont,Stockers and Order Fillers,"3,700"
Vermont,Refuse and Recyclable Material Collectors,320
Vermont,"Material Moving Workers, All Other",60
Virginia,All Occupations,"3,878,770"
Virginia,Management Occupations,"186,600"
Virginia,Chief Executives,"6,440"
Virginia,General and Operations Managers,"58,150"
Virginia,Legislators,450
Virginia,Advertising and Promotions Managers,**
Virginia,Marketing Managers,"5,150"
Virginia,Sales Managers,"6,150"
Virginia,Public Relations and Fundraising Managers,**
Virginia,Administrative Services and Facilities Managers,"4,370"
Virginia,Computer and Information Systems Managers,"14,680"
Virginia,Financial Managers,"16,250"
Virginia,Industrial Production Managers,"2,440"
Virginia,Purchasing Managers,"2,680"
Virginia,"Transportation, Storage, and Distribution Managers","2,310"
Virginia,Compensation and Benefits Managers,310
Virginia,Human Resources Managers,"4,060"
Virginia,Training and Development Managers,"1,040"
Virginia,Construction Managers,"5,790"
Virginia,"Education and Childcare Administrators, Preschool and Daycare","1,040"
Virginia,"Education Administrators, Kindergarten through Secondary","7,180"
Virginia,"Education Administrators, Postsecondary","2,780"
Virginia,"Education Administrators, All Other","1,250"
Virginia,Architectural and Engineering Managers,"4,110"
Virginia,Food Service Managers,"3,690"
Virginia,Lodging Managers,830
Virginia,Medical and Health Services Managers,"7,740"
Virginia,Natural Sciences Managers,"1,270"
Virginia,Postmasters and Mail Superintendents,370
Virginia,"Property, Real Estate, and Community Association Managers","2,610"
Virginia,Social and Community Service Managers,"2,730"
Virginia,Emergency Management Directors,290
Virginia,Funeral Home Managers,150
Virginia,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","17,990"
Virginia,Business and Financial Operations Occupations,"283,820"
Virginia,"Agents and Business Managers of Artists, Performers, and Athletes",140
Virginia,Buyers and Purchasing Agents,"15,850"
Virginia,"Claims Adjusters, Examiners, and Investigators","4,240"
Virginia,"Insurance Appraisers, Auto Damage",270
Virginia,Compliance Officers,"9,330"
Virginia,Cost Estimators,"8,720"
Virginia,Human Resources Specialists,"21,900"
Virginia,Labor Relations Specialists,"1,240"
Virginia,Logisticians,"7,850"
Virginia,Management Analysts,"47,320"
Virginia,"Meeting, Convention, and Event Planners","4,130"
Virginia,Fundraisers,"2,920"
Virginia,"Compensation, Benefits, and Job Analysis Specialists","2,380"
Virginia,Training and Development Specialists,"13,610"
Virginia,Market Research Analysts and Marketing Specialists,"21,320"
Virginia,"Project Management Specialists and Business Operations Specialists, All Other","36,920"
Virginia,Accountants and Auditors,"42,200"
Virginia,Property Appraisers and Assessors,"1,350"
Virginia,Budget Analysts,"3,370"
Virginia,Credit Analysts,"2,270"
Virginia,Personal Financial Advisors,"4,500"
Virginia,Insurance Underwriters,"2,050"
Virginia,Financial Examiners,"1,640"
Virginia,Credit Counselors,590
Virginia,Loan Officers,"10,280"
Virginia,"Tax Examiners and Collectors, and Revenue Agents","1,310"
Virginia,Tax Preparers,"2,070"
Virginia,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","14,020"
Virginia,Computer and Mathematical Occupations,"215,480"
Virginia,Computer Systems Analysts,"26,310"
Virginia,Information Security Analysts,"15,010"
Virginia,Computer and Information Research Scientists,"3,180"
Virginia,Computer Network Support Specialists,"6,780"
Virginia,Computer User Support Specialists,"19,730"
Virginia,Computer Network Architects,"8,030"
Virginia,Network and Computer Systems Administrators,"18,510"
Virginia,Database Administrators and Architects,"6,520"
Virginia,Computer Programmers,"6,650"
Virginia,Software Developers and Software Quality Assurance Analysts and Testers,"73,310"
Virginia,Web Developers and Digital Interface Designers,"5,030"
Virginia,"Computer Occupations, All Other","14,560"
Virginia,Actuaries,330
Virginia,Mathematicians,410
Virginia,Operations Research Analysts,"8,770"
Virginia,Statisticians,"1,350"
Virginia,"Data Scientists and Mathematical Science Occupations, All Other","1,020"
Virginia,Architecture and Engineering Occupations,"77,800"
Virginia,"Architects, Except Landscape and Naval","2,530"
Virginia,Landscape Architects,630
Virginia,Cartographers and Photogrammetrists,460
Virginia,Surveyors,"1,430"
Virginia,Aerospace Engineers,"1,830"
Virginia,Bioengineers and Biomedical Engineers,**
Virginia,Chemical Engineers,860
Virginia,Civil Engineers,"10,850"
Virginia,Computer Hardware Engineers,"1,850"
Virginia,Electrical Engineers,"6,150"
Virginia,"Electronics Engineers, Except Computer","4,390"
Virginia,Environmental Engineers,"1,460"
Virginia,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",480
Virginia,Industrial Engineers,"5,600"
Virginia,Marine Engineers and Naval Architects,"2,520"
Virginia,Materials Engineers,420
Virginia,Mechanical Engineers,"7,690"
Virginia,"Mining and Geological Engineers, Including Mining Safety Engineers",120
Virginia,Nuclear Engineers,"2,340"
Virginia,Petroleum Engineers,100
Virginia,"Engineers, All Other","4,050"
Virginia,Architectural and Civil Drafters,"2,180"
Virginia,Electrical and Electronics Drafters,440
Virginia,Mechanical Drafters,"1,230"
Virginia,"Drafters, All Other",140
Virginia,Aerospace Engineering and Operations Technologists and Technicians,200
Virginia,Civil Engineering Technologists and Technicians,"2,160"
Virginia,Electrical and Electronic Engineering Technologists and Technicians,"5,370"
Virginia,Electro-Mechanical and Mechatronics Technologists and Technicians,620
Virginia,Environmental Engineering Technologists and Technicians,930
Virginia,Industrial Engineering Technologists and Technicians,"1,540"
Virginia,Mechanical Engineering Technologists and Technicians,"1,020"
Virginia,Surveying and Mapping Technicians,"2,140"
Virginia,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","3,610"
Virginia,"Life, Physical, and Social Science Occupations","35,660"
Virginia,Food Scientists and Technologists,160
Virginia,Soil and Plant Scientists,150
Virginia,Biochemists and Biophysicists,460
Virginia,Microbiologists,480
Virginia,Zoologists and Wildlife Biologists,270
Virginia,"Biological Scientists, All Other",560
Virginia,Conservation Scientists,490
Virginia,Foresters,310
Virginia,Epidemiologists,190
Virginia,"Medical Scientists, Except Epidemiologists","1,630"
Virginia,"Life Scientists, All Other",180
Virginia,Astronomers,100
Virginia,Physicists,850
Virginia,Atmospheric and Space Scientists,290
Virginia,Chemists,"1,420"
Virginia,Materials Scientists,140
Virginia,"Environmental Scientists and Specialists, Including Health","3,270"
Virginia,"Geoscientists, Except Hydrologists and Geographers",300
Virginia,Hydrologists,60
Virginia,"Physical Scientists, All Other","1,700"
Virginia,Economists,"1,200"
Virginia,Survey Researchers,230
Virginia,"Clinical, Counseling, and School Psychologists","2,810"
Virginia,Industrial-Organizational Psychologists,90
Virginia,"Psychologists, All Other",440
Virginia,Urban and Regional Planners,"1,330"
Virginia,Anthropologists and Archeologists,250
Virginia,Geographers,80
Virginia,Historians,160
Virginia,Political Scientists,"1,140"
Virginia,"Social Scientists and Related Workers, All Other","3,240"
Virginia,Agricultural and Food Science Technicians,270
Virginia,Biological Technicians,"1,650"
Virginia,Chemical Technicians,"1,260"
Virginia,"Environmental Science and Protection Technicians, Including Health",930
Virginia,Geological and Hydrologic Technicians,150
Virginia,Nuclear Technicians,**
Virginia,Forest and Conservation Technicians,280
Virginia,Forensic Science Technicians,440
Virginia,"Life, Physical, and Social Science Technicians, All Other","1,530"
Virginia,Occupational Health and Safety Specialists,"2,870"
Virginia,Occupational Health and Safety Technicians,580
Virginia,Community and Social Service Occupations,"58,510"
Virginia,"Educational, Guidance, and Career Counselors and Advisors","7,220"
Virginia,Marriage and Family Therapists,550
Virginia,Rehabilitation Counselors,"3,350"
Virginia,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","12,100"
Virginia,"Counselors, All Other",280
Virginia,"Child, Family, and School Social Workers","9,270"
Virginia,Healthcare Social Workers,"3,410"
Virginia,Mental Health and Substance Abuse Social Workers,"4,540"
Virginia,"Social Workers, All Other",640
Virginia,Health Education Specialists,"1,200"
Virginia,Probation Officers and Correctional Treatment Specialists,"2,770"
Virginia,Social and Human Service Assistants,"8,310"
Virginia,Community Health Workers,890
Virginia,"Community and Social Service Specialists, All Other","2,050"
Virginia,Clergy,"1,160"
Virginia,"Directors, Religious Activities and Education",690
Virginia,"Religious Workers, All Other",80
Virginia,Legal Occupations,"36,450"
Virginia,Lawyers,"16,910"
Virginia,Judicial Law Clerks,70
Virginia,"Administrative Law Judges, Adjudicators, and Hearing Officers",500
Virginia,"Arbitrators, Mediators, and Conciliators",**
Virginia,Paralegals and Legal Assistants,"10,220"
Virginia,"Title Examiners, Abstractors, and Searchers","1,510"
Virginia,"Legal Support Workers, All Other","6,990"
Virginia,Educational Instruction and Library Occupations,"247,050"
Virginia,"Business Teachers, Postsecondary","2,940"
Virginia,"Computer Science Teachers, Postsecondary","1,600"
Virginia,"Mathematical Science Teachers, Postsecondary","2,030"
Virginia,"Architecture Teachers, Postsecondary",120
Virginia,"Engineering Teachers, Postsecondary",830
Virginia,"Agricultural Sciences Teachers, Postsecondary",270
Virginia,"Biological Science Teachers, Postsecondary","1,840"
Virginia,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",460
Virginia,"Chemistry Teachers, Postsecondary",840
Virginia,"Physics Teachers, Postsecondary",460
Virginia,"Anthropology and Archeology Teachers, Postsecondary",120
Virginia,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",270
Virginia,"Economics Teachers, Postsecondary",390
Virginia,"Geography Teachers, Postsecondary",230
Virginia,"Political Science Teachers, Postsecondary",870
Virginia,"Psychology Teachers, Postsecondary","1,340"
Virginia,"Sociology Teachers, Postsecondary",440
Virginia,"Social Sciences Teachers, Postsecondary, All Other",110
Virginia,"Health Specialties Teachers, Postsecondary","4,000"
Virginia,"Nursing Instructors and Teachers, Postsecondary","1,500"
Virginia,"Education Teachers, Postsecondary","2,430"
Virginia,"Library Science Teachers, Postsecondary",**
Virginia,"Criminal Justice and Law Enforcement Teachers, Postsecondary",450
Virginia,"Law Teachers, Postsecondary",600
Virginia,"Social Work Teachers, Postsecondary",310
Virginia,"Art, Drama, and Music Teachers, Postsecondary","3,320"
Virginia,"Communications Teachers, Postsecondary",**
Virginia,"English Language and Literature Teachers, Postsecondary","2,250"
Virginia,"Foreign Language and Literature Teachers, Postsecondary","1,090"
Virginia,"History Teachers, Postsecondary","1,090"
Virginia,"Philosophy and Religion Teachers, Postsecondary",970
Virginia,"Recreation and Fitness Studies Teachers, Postsecondary",900
Virginia,"Career/Technical Education Teachers, Postsecondary","2,760"
Virginia,"Preschool Teachers, Except Special Education","10,360"
Virginia,"Kindergarten Teachers, Except Special Education","4,030"
Virginia,"Elementary School Teachers, Except Special Education","38,700"
Virginia,"Middle School Teachers, Except Special and Career/Technical Education","18,300"
Virginia,"Career/Technical Education Teachers, Middle School",350
Virginia,"Secondary School Teachers, Except Special and Career/Technical Education","25,620"
Virginia,"Career/Technical Education Teachers, Secondary School","2,770"
Virginia,"Special Education Teachers, Kindergarten and Elementary School","5,740"
Virginia,"Special Education Teachers, Middle School","3,120"
Virginia,"Special Education Teachers, Secondary School","3,930"
Virginia,"Special Education Teachers, All Other","1,830"
Virginia,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","1,040"
Virginia,Self-Enrichment Teachers,"6,460"
Virginia,"Substitute Teachers, Short-Term","25,350"
Virginia,"Tutors and Teachers and Instructors, All Other","7,810"
Virginia,Archivists,190
Virginia,Curators,330
Virginia,Museum Technicians and Conservators,570
Virginia,Librarians and Media Collections Specialists,"4,410"
Virginia,Library Technicians,"2,450"
Virginia,Farm and Home Management Educators,340
Virginia,Instructional Coordinators,"5,290"
Virginia,"Teaching Assistants, Postsecondary","2,920"
Virginia,"Teaching Assistants, Except Postsecondary","32,270"
Virginia,"Educational Instruction and Library Workers, All Other","1,640"
Virginia,"Arts, Design, Entertainment, Sports, and Media Occupations","50,020"
Virginia,Art Directors,560
Virginia,Craft Artists,70
Virginia,"Fine Artists, Including Painters, Sculptors, and Illustrators",230
Virginia,Special Effects Artists and Animators,380
Virginia,"Artists and Related Workers, All Other",280
Virginia,Commercial and Industrial Designers,**
Virginia,Floral Designers,"1,050"
Virginia,Graphic Designers,"5,100"
Virginia,Interior Designers,"1,130"
Virginia,Merchandise Displayers and Window Trimmers,"3,500"
Virginia,Set and Exhibit Designers,220
Virginia,Actors,550
Virginia,Producers and Directors,"2,080"
Virginia,Coaches and Scouts,"7,100"
Virginia,"Umpires, Referees, and Other Sports Officials",240
Virginia,Dancers,**
Virginia,Choreographers,200
Virginia,Music Directors and Composers,290
Virginia,Musicians and Singers,840
Virginia,"Miscellaneous Entertainers and Performers, Sports and Related Workers",190
Virginia,Broadcast Announcers and Radio Disc Jockeys,510
Virginia,"News Analysts, Reporters, and Journalists",930
Virginia,Public Relations Specialists,"7,640"
Virginia,Editors,"3,060"
Virginia,Technical Writers,"2,720"
Virginia,Writers and Authors,"1,210"
Virginia,Interpreters and Translators,"2,350"
Virginia,Court Reporters and Simultaneous Captioners,210
Virginia,"Media and Communication Workers, All Other",450
Virginia,Audio and Video Technicians,"1,730"
Virginia,Broadcast Technicians,910
Virginia,Sound Engineering Technicians,230
Virginia,Photographers,740
Virginia,"Camera Operators, Television, Video, and Film",750
Virginia,Film and Video Editors,350
Virginia,"Lighting Technicians and Media and Communication Equipment Workers, All Other",480
Virginia,Healthcare Practitioners and Technical Occupations,"214,200"
Virginia,Chiropractors,860
Virginia,"Dentists, General","3,430"
Virginia,Oral and Maxillofacial Surgeons,160
Virginia,Orthodontists,120
Virginia,"Dentists, All Other Specialists",80
Virginia,Dietitians and Nutritionists,"1,680"
Virginia,Optometrists,"1,160"
Virginia,Pharmacists,"7,510"
Virginia,Physician Assistants,"2,510"
Virginia,Podiatrists,290
Virginia,Occupational Therapists,"3,050"
Virginia,Physical Therapists,"6,720"
Virginia,Radiation Therapists,510
Virginia,Recreational Therapists,550
Virginia,Respiratory Therapists,"2,530"
Virginia,Speech-Language Pathologists,"3,090"
Virginia,Exercise Physiologists,240
Virginia,"Therapists, All Other",140
Virginia,Veterinarians,"2,530"
Virginia,Registered Nurses,"66,040"
Virginia,Nurse Anesthetists,980
Virginia,Nurse Midwives,180
Virginia,Nurse Practitioners,"5,200"
Virginia,Audiologists,530
Virginia,Family Medicine Physicians,"4,230"
Virginia,General Internal Medicine Physicians,**
Virginia,Obstetricians and Gynecologists,570
Virginia,"Pediatricians, General",490
Virginia,Psychiatrists,650
Virginia,"Physicians, All Other; and Ophthalmologists, Except Pediatric","9,140"
Virginia,"Surgeons, Except Ophthalmologists",790
Virginia,Dental Hygienists,"5,980"
Virginia,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",300
Virginia,Clinical Laboratory Technologists and Technicians,"7,810"
Virginia,Cardiovascular Technologists and Technicians,"1,610"
Virginia,Diagnostic Medical Sonographers,"1,700"
Virginia,Nuclear Medicine Technologists,440
Virginia,Radiologic Technologists and Technicians,"5,480"
Virginia,Magnetic Resonance Imaging Technologists,780
Virginia,Emergency Medical Technicians and Paramedics,"6,130"
Virginia,Dietetic Technicians,310
Virginia,Pharmacy Technicians,"10,320"
Virginia,Psychiatric Technicians,"3,650"
Virginia,Surgical Technologists,"2,170"
Virginia,Veterinary Technologists and Technicians,"2,100"
Virginia,Ophthalmic Medical Technicians,**
Virginia,Licensed Practical and Licensed Vocational Nurses,"21,700"
Virginia,"Opticians, Dispensing","1,610"
Virginia,Orthotists and Prosthetists,140
Virginia,Hearing Aid Specialists,400
Virginia,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","6,910"
Virginia,Athletic Trainers,970
Virginia,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",**
Virginia,Healthcare Support Occupations,"137,930"
Virginia,Home Health and Personal Care Aides,"49,420"
Virginia,Nursing Assistants,"41,140"
Virginia,Orderlies,940
Virginia,Psychiatric Aides,"1,170"
